4726,Grimăncăuţi,48.38940,27.08970
4734,Mihăileni,48.24720,27.25080
4713,Betlinţi,48.31190,26.93580
4720,Corjeuţi,48.22280,27.04220
4740,Trebisăuţi,48.35580,27.19080
4722,Cotiujeni,48.34440,26.93810
4731,P avi ove a,48.38080,26.87470
4715,Bogdăneşti,48.14030,27.00190
4733,Slobozi a-Medveja,48.38060,26.75250
4732,Mărcăuţi,48.31390,27.22610
4721,Coteala,48.33080,26.86190
4723,Criva,48.27110,26.67220
4730,Hlina,48.29110,26.87810
4731,Larga,48.37220,26.84330
4737,Slobozi a-Şirăuţi,48.24250,26.87250
4724,Drepcăuţi,48.27170,26.72420
4711,Balasineşti,48.24390,26.96060
4717,Caracuşenii Noi,48.32530,27.02420
4712,Bocicăuţi,48.29220,27.17470
4727,Grozniţa,48.26000,27.23720
4706,Lipcani,48.26528,26.80389
4729,Halahora de Sus,48.25860,27.17830
4736,Şifăuţi,48.23720,26.84250
4725,Ghilavăţ,48.28860,26.94610
4714,Bezeda,48.16080,27.00110
4732,Mărcăuţii Noi,48.29750,27.22810
4715,Gtimeşti,48.13310,26.97440
4718,Caracuşenii Vechi,48.27000,27.07580
4735,Pererîta,48.20720,26.91580
4733,Medveja,48.36190,26.78640
4729,Chirilovca,48.25860,27.17830
4701,Briceni,48.36278,27.08500
4712,Bălcăuţi,48.28330,27.20220
4741,Trestieni,48.26970,27.13220
4716,Bulboaca,48.37170,27.19830
4739,Teţcani,48.18170,26.97560
4728,Halahora de Jos,48.23140,27.16970
4719,Colicăuţi,48.30890,27.15390
4725,Beleavinţi,48.28860,26.94610
4738,Tabani,48.31220,27.09750