3921,Larga Nouă,46.07250,28.22420
3918,Crihana Veche,45.84580,28.19470
3914,Baurci-Moldoveni,46.03310,28.23280
3923,Lopaţica,45.92940,28.41220
5318,Giurgiuleşti,45.48170,28.19720
3901,Cahul,45.90750,28.19444
5312,Brînza,45.67780,28.17420
5319,lujnoe,45.75250,28.47750
3913,Badicul Moldovenesc,46.09440,28.27060
3922,Lebedenco,45.85610,28.29170
7415,Borceag,46.05000,28.52500
5317,Găvănoasa,45.76560,28.38330
5314,Cîmpeni,45.80667,28.42778
3915,Bucuria,45.96560,28.34890
5311,Alexandru loan Cuza,45.59920,28.44940
5313,Greceni,45.72170,28.39170
3920,Huluboaia,46.06580,28.33330
3905,Cahul,45.90750,28.19444
7323,lasnaia Poleana,46.14110,28.30440
7415,Biruinţa,46.05000,28.52500
5314,AlexandrTeld,45.80667,28.42778
3916,Burlacu,46.04470,28.41280
3934,Frumuşica,46.08140,28.48310
3919,Cucoara,46.05690,28.17080
3909,Cahul,45.90750,28.19444
3919,Chircani,46.08720,28.17220
3911,Andruşul de Jos,45.98580,28.22110
5315,Cîşl iţa-Prut,45.53780,28.17000
3923,Lopăţica,45.92940,28.41220
3934,Chioselia Mare,46.10000,28.49030
3912,Andruşul de Sus,46.00750,28.24610
3917,Cotihana,45.93810,28.24360
7323,Doina,46.11190,28.32890
3924,Luceşti,45.98890,28.33640
3921,Larga Veche,46.07080,28.24530
5313,Burlăceni,45.75810,28.50690
3914,Gibani,46.03310,28.23280
3907,Cahul,45.90750,28.19444
3922,Hutulu,45.86310,28.30060
5316,Colibaşi,45.71860,28.18030