4421,Leordoaia,47.34560,28.15330
4425,Meleşeni,47.37560,28.38890
4418,Duma,47.36890,28.23240
4429,Onişcani,47.36530,28.28810
4418,Bularda,47.35610,28.22220
4427,Nişcani,47.26720,28.34440
4426,Mîndra,47.31940,28.26720
4421,Palanca,47.33330,28.20140
4401,Călăraşi,47.25444,28.30806
4433,Pîrj olteni,47.19690,28.24170
4434,Răciula,47.30250,28.34360
4422,Hîrbovăţ,47.35330,28.29280
4438,Podul Lung,47.26190,28.25030
4411,Bahmut,47.32250,28.11580
4417,Codru Sanatorii,47.46556,28.26917
4418,Dereneu,47.38170,28.24250
4435,Rassvet,47.20310,28.42830
4421,Hîrjauca,47.32420,28.22250
4419,Frumoasa,47.32890,28.40280
4404,Călăraşi,47.25444,28.30806
4428,Novaci,47.23610,28.26670
4435,Rădeni,47.39780,28.21670
4412,Bahmut,47.32250,28.11583
4432,Pituşca,47.23750,28.41970
4424,Horodişte,47.20860,28.25190
4434,Parcani,47.29440,28.37360
4431,Peticeni,47.23720,28.20720
4415,Buda,47.20890,28.21890
4402,Călăraşi,47.25444,28.30806
4423,Hogineşti,47.37330,28.32080
4430,Păuleşti,47.26810,28.37080
4413,Bahu,47.42250,28.46670
4435,Răciula,47.30250,28.34360
4403,Călăraşi,47.25444,28.30806
4416,Căbăieşti,47.21639,28.14667
4441,Bălcineţ,47.26720,28.12890
4403,Orie ova,47.29940,28.23610
4414,Bravicea,47.36110,28.43610
4420,Hirova,47.41310,28.28170
4421,Hîrjauca,47.32420,28.22250