7716,Ciuli eşti,46.62420,29.00190
7730,Taraclia,46.57030,29.11560
5716,Copanca,46.71690,29.62060
4314,Fîrlădeni,46.78830,29.36690
7711,Baimaclia,46.59080,29.09280
7702,Căinări Gara,46.67890,29.04610
4316,Gîsca,46.77889,29.42500
7719,Constantinovca,46.72110,29.10940
4312,Chircăeşti,46.71810,29.52170
7701,Căinări,46.67890,29.04610
4313,Cîrnăţeni,46.65440,29.49190
4319,Hagimus,46.75640,29.47970
4315,Fîrlădenii Noi,46.75250,29.30110
4323,Sălcuţa,46.59500,29.24440
7726,Plop,46.71080,29.21970
7714,Chircăeştii Noi,46.65810,28.95220
4325,Tănătarii Noi,46.73670,29.32080
4320,Opaci,46.57970,29.35000
4322,Să iţi,46.49670,29.40750
4221,Grădiniţa,46.65310,29.58420
4223,Leuntea,46.66280,29.58780
7725,Pervomaisc,46.70110,29.08920
7720,Coşcalia,46.68560,29.15690
7717,Cîrnăţenii Noi,46.64940,29.13500
4321,Plop-Ştiubei,46.67500,29.51440
4324,Tănătari,46.72220,29.41560
7729,Surchiceni,46.62280,29.05360
4318,Grigorievca,46.68970,29.32940
4304,Căuşeni,46.64417,29.41389
7726,Florica,46.69000,29.22220
4325,Ştefăneşti,46.70670,29.37080
4301,Căuşeni,46.64417,29.41389
4329,Marianca de Sus,46.64830,29.31190
7702,Căinări,46.67890,29.04610
4303,Căuşeni,46.64417,29.41389
4311,Baccealia,46.69110,29.28060
7717,Sălcuţa Nouă,46.63220,29.19060
4302,Căuşeni,46.64417,29.41389
7714,Baurci,46.65810,28.95220
4317,Gîsca,46.77889,29.42500