5903,Făleşti,47.57361,27.70917
5913,Călineşti,47.56420,27.48640
5924,Glinjeni,47.59860,27.89000
5904,Făleşti St,47.57361,27.70917
5929,llenuţa,47.63440,27.71310
5902,Făleşti,47.57361,27.70917
5936,Ivanovca,47.65860,27.88140
5921,Egorovca,47.61810,27.75560
5904,Făleşti Gara,47.57361,27.70917
5918,Ciolacu Nou,47.48670,27.82670
5922,Făgădău,47.44110,27.80390
5946,Bocşa,47.47110,27.64970
5914,Călugăr,47.54030,27.68640
5949,Hîrtop,47.48060,27.70780
5915,Catranîc,47.60000,27.80000
5914,Frumuşica,47.51420,27.68780
5931,Izvoare,47.43330,27.66720
5930,Işcălău,47.57310,27.81780
5936,Beleuţi,47.66440,27.90610
5916,Catranîc,47.60000,27.80000
5944,Cuzmenii Vechi,47.52640,27.56780
5911,Albineţul Nou,47.58060,27.62110
5911,Albineţul Vechi,47.55640,27.63750
5936,Comarovca,47.69280,27.90440
5923,Făleşti! Noi,47.57190,27.74690
5920,Burghelea,47.53860,27.86530
5912,Bocăni,47.51830,27.89140
5901,Făleşti,47.57361,27.70917
5917,Chetriş,47.59580,27.44720
5920,Doltu,47.53720,27.82310
5917,Chetrişul Nou,47.62440,27.51110
5926,Hitreşti,47.54920,27.77610
5944,Drujineni,47.52580,27.53580
5925,Hiliuţi,47.66670,27.76470
5927,Horeşti,47.43220,27.58060
5916,Catranîc St,47.60000,27.80000
5916,Ciuluc,47.63420,27.79110
5913,Hînceşti,47.54810,27.50500
5928,Hrubna Nouă,47.40610,27.61500
5919,Ciolacu Vechi,47.47280,27.86440