6116,Tomai,46.18170,28.76750
3810,Comrat,46.30028,28.65722
3805,Comrat,46.30028,28.65722
5351,Cişmichioi,45.54440,28.38280
3813,Chirsova,46.23390,28.64810
3817,Avdarma,46.25420,28.83940
5353,Etulia Nouă,45.51640,28.43890
6112,Beşghioz,46.12170,28.87220
6101,Ceadîr-Lunga,46.05500,28.83028
3816,Congazcicul de Jos,46.31140,28.57140
5354,Etulia,45.53920,28.44280
6113,Cazaclia,46.01030,28.66280
3819,Congaz,46.10920,28.60440
3802,Comrat,46.30028,28.65722
3814,Chioselia Rusă,46.08330,28.51640
3822,Svetlîi,46.01640,28.56610
3815,Cotovschii,46.16060,28.51360
3820,Dezghingea,46.42440,28.61670
3801,Comrat,46.30028,28.65722
3816,Congazcic,46.32410,28.55060
3818,Cioc-Maidan,46.35810,28.82190
3816,Congazcicul de Sus,46.33330,28.56640
6117,Chiriet-Lunga,46.20917,28.94417
3815,Congaz,46.10917,28.60444
6104,Ceadîr-Lunga,46.05500,28.83028
6114,Gaidar,46.10280,28.76500
3816,Duduleşti,46.32750,28.51390
3811,Beşalma,46.17280,28.64830
6102,Ceadîr-Lunga,46.05500,28.83028
6115,Joltai,46.18250,28.87610
6103,Ceadîr-Lunga,46.05500,28.83028
5352,Etulia,45.53920,28.44280
6118,Copceac,45.85170,28.69250
3812,Bugeac,46.36580,28.66330
6111,Baurci,46.09390,28.67580
3815,Cotovscoe-Cîrlăneni,46.16060,28.51360
3822,Alexeevca,46.02640,28.56750
5355,Carbalia,45.87330,28.44580
3815,Cîrlăneni,46.16060,28.51360
3821,Ferapontievca,46.24000,28.77440